epoch,elapsed_time,train_loss,val_loss
42,2.1465704441070557,0.8976027355637661,0.8809243076377444
43,2.188826322555542,0.8884001970291138,0.8828934795326657
44,2.189218759536743,0.8994380519833676,0.8775161173608568
45,2.327202320098877,0.8944986039815948,0.8730091750621796
46,2.7612149715423584,0.8955729645352031,0.8649751676453484
47,2.300734281539917,0.8871949654678966,0.8664631048838297
48,2.2173619270324707,0.8853264409442281,0.8593140476279788
49,2.638481378555298,0.8812199061693147,0.8698221776220534
50,2.408726692199707,0.8820308190445567,0.8790696561336517
1,5.670661687850952,0.9316318090678307,2.4028398924223753
2,3.4223570823669434,1.138314943719786,2.527573788781529
3,2.838142156600952,0.9801230394657243,1.6417935221739437
4,2.802945613861084,0.963284544450672,1.2712185428194378
5,2.9776253700256348,0.778867343375296,0.9541847984427991
6,3.713684320449829,0.7373206209260643,0.5574535623840664
7,2.888580560684204,0.5492887532567245,0.40503462501194165
8,2.8122642040252686,0.4880289029526083,0.36878255268801813
9,2.843020439147949,0.41901601857522075,0.3084744208532831
10,3.037036657333374,0.408063327289072,0.2848191309882247
11,2.943678617477417,0.36322695248874654,0.2665294493022172
12,3.2676219940185547,0.36230023773877246,0.2508469607843005
13,3.322265625,0.3338027156791405,0.25244820215131925
14,2.77327036857605,0.32793318990846737,0.25806661727635755
15,3.2001802921295166,0.3243698177597763,0.2702980459384296
16,2.738267421722412,0.3119182821828872,0.2375185294481723
17,2.8829610347747803,0.30889635689948736,0.21232327381553856
18,3.125465154647827,0.29053127307346777,0.2575542836895455
19,2.8912360668182373,0.29195136272168737,0.17448125844416412
20,2.7662627696990967,0.29605257264011653,0.2079093889535769
21,2.7275474071502686,0.28661678499427806,0.2363256274358086
22,2.7045700550079346,0.2884806875556119,0.19687374721726644
23,3.2108983993530273,0.2817953105672802,0.19593206841660582
24,3.27327561378479,0.27809857074661476,0.23808880555241005
25,3.39056396484375,0.22687144736808382,0.2731234456372002
26,3.2098052501678467,0.22781098962826818,0.23272199143210184
27,3.5135955810546875,0.22809013899971256,0.23264284836857216
28,3.5348048210144043,0.22811357644304894,0.2823757644661743
29,3.57319974899292,0.22304544176318145,0.22999396458592103
30,3.751265525817871,0.22250157151077138,0.2711316958555709
31,3.5756947994232178,0.22335430157060424,0.2609714497204708
32,3.6882150173187256,0.21273784678462043,0.2933471499658797
33,3.683237314224243,0.2109375396465654,0.30446426137148036
34,3.524984359741211,0.20618952559960776,0.2757614126186008
35,3.6413259506225586,0.20511128160318262,0.26683204070381494
36,3.5740907192230225,0.20252609549482403,0.26778395417267864
37,3.3094539642333984,0.19838487411636793,0.283025455944564
38,3.3607466220855713,0.19231314975931718,0.2749560649061333
39,3.380150318145752,0.19146841530394004,0.22669522763918276
40,3.4021966457366943,0.19136168518544813,0.2533842864972742
41,3.3830454349517822,0.18336485242144318,0.26361628852622665
42,3.376676559448242,0.19868906957440471,0.2847478803166229
43,3.4579343795776367,0.19957866094875754,0.28094861603787413
44,3.6730189323425293,0.18717977841662473,0.2745703480246922
45,3.182391881942749,0.1915451585429541,0.2506035801590137
46,3.4812164306640625,0.19401985731204613,0.2525381274602335
47,3.587169647216797,0.19805242442689314,0.26284269502629404
48,3.2411246299743652,0.18163101263589373,0.265565582672539
49,3.2789864540100098,0.1979366906616314,0.2632466631172144
50,3.6022915840148926,0.18645442427920275,0.28606632700108964
1,5.156707525253296,1.1237665848610432,2.542419255103754
2,2.891101360321045,1.167096543828385,2.0721495478697447
3,2.8055899143218994,1.0565623353774611,1.6052002948911295
4,2.8880066871643066,1.0070295802791391,1.2246780570434488
5,2.82658052444458,0.7522737711602658,1.1290235908135124
6,2.8310253620147705,0.7036649098521784,0.7199890600598376
7,2.8378326892852783,0.5809448483285674,0.3832882435425468
8,2.821345090866089,0.4723053700208925,0.33751298422398773
9,2.9253904819488525,0.4325586915375632,0.306550072910993
10,2.8992669582366943,0.3998792664915846,0.28768917043571884
11,2.8006081581115723,0.3782719494284768,0.3202721661199694
12,2.855786085128784,0.3503571938184139,0.2474823650782523
13,2.8041977882385254,0.3451303849895403,0.27592191586027975
14,2.805114507675171,0.3448534678144936,0.259352655676396
15,2.768796443939209,0.33672035224082175,0.2635273844327616
16,2.7208375930786133,0.3256851062832171,0.2527922930438881
17,2.72040057182312,0.32443117263743226,0.2527210926232131
18,2.7375075817108154,0.2780894078886169,0.25710960987793363
19,2.806340456008911,0.2714131200244944,0.24597803167188945
20,2.8997015953063965,0.26203955278584834,0.22588946475930835
21,2.7996060848236084,0.2745597398178162,0.24769866523211417
22,2.7656779289245605,0.25519789005384635,0.2692878052754247
23,2.8930559158325195,0.24613762844206863,0.2724953319715417
24,3.2537753582000732,0.2624338332669842,0.21907791082301867
25,3.381350517272949,0.25182840182331573,0.22463723288282103
26,2.702181816101074,0.2506339037096487,0.23974420790277098
27,2.6801295280456543,0.24511793401631476,0.22820470020498917
28,2.8530893325805664,0.26287698449583297,0.2589756856550989
29,2.8813459873199463,0.23453452072531117,0.2323439576379631
30,3.128542184829712,0.22995583715505505,0.25015405954226205
31,3.0235869884490967,0.2205969695402146,0.31210357448815
32,3.4946930408477783,0.2202223011602958,0.24823590044094168
33,2.8184752464294434,0.20947612344140285,0.24538774849118097
34,2.880768299102783,0.2085921423215615,0.24611454801229032
35,3.3166913986206055,0.21024476601987294,0.2515306337129163
36,2.914170026779175,0.20923425447555227,0.2273276662454009
37,2.951031446456909,0.19894174851983654,0.25963862317249825
38,3.0820088386535645,0.19359543846037827,0.22793507239902797
39,3.2114477157592773,0.18787699233201383,0.2783767822320047
40,3.1520793437957764,0.19310192954154654,0.23048225931985222
41,3.0542550086975098,0.1963541371167817,0.239259357523659
42,3.0230460166931152,0.19037154841792295,0.2657545624786745
43,3.239225149154663,0.188810666402181,0.25684212711032317
44,3.2212748527526855,0.18577947229016245,0.24207177875644487
45,3.370800495147705,0.18666689434464565,0.2589468576783395
46,3.6585402488708496,0.20462267136756787,0.2518231396401382
47,3.774909257888794,0.18141690928390936,0.2156021628609818
48,3.2627248764038086,0.18330999248938865,0.2584315472201485
49,3.9153051376342773,0.18044834762909695,0.22709181155685498
50,3.0083091259002686,0.18030421443185524,0.2684897185384255
